script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades
mtf-9-sma-of-high-wm3m6myear,moving_averages,OK,3,3,0.0,-9.068577358651014,11.26998810028927,-24.973513588338392,-0.22521064229533658,-2.181966423401301,2.82473297038496,24.141414141414142,0.15,0,-0.22521064229533658,10,-24.973513588338392,11,-2.0070078453193125,12
mtm-sma-momentum-indicator-with-sma,moving_averages,OK,3,2,0.0,-0.7854454327649801,0.7735748440483076,-1.5590202768132877,-0.0118705887166725,-1.0169875856350281,1.0115433039052228,0.0,0.09999999999999999,0,-0.0118705887166725,1,0.8389930262113049,0,-1.5590202768132877,1
multi-higher-time-frame-m-htf-ema-ukutalabs,moving_averages,OK,3,3,0.6666666666666666,1.5827369473721873,5.089712668716417,-5.4342492373350835,6.4801833283064925,-0.08229212928542595,1.6037294282223893,77.77777777777777,0.39124701807019424,0,6.4801833283064925,2,-5.4342492373350835,1,3.702276751145153,3
multi-timeframe-scalper-structure,moving_averages,OK,3,2,0.0,-4.4893724321756014,0.5005231640472192,-4.989895596222821,-3.9888492681283827,-1.1418204121334845,0.10134943634848348,12.5,0.09999999999999999,0,-4.989895596222821,2,13.520426235715435,0,-3.9888492681283827,4
my-script,moving_averages,OK,3,2,0.3333333333333333,-4.318732920264622,4.536695828749958,-8.85542874901458,0.2179629084853368,-0.7336657692669928,0.7722706745190342,35.0,0.21666666666666665,0,-8.85542874901458,5,0,0,0.2179629084853368,6
nova-statistical-filtering-oscillator-pineify,moving_averages,OK,3,2,0.3333333333333333,-0.550504998505785,3.559030030311246,-4.109535028817031,3.0085250318054606,0.02525547674514056,0.7979904332309482,100.0,0.26716905835892957,0,-4.109535028817031,1,0,0,3.0085250318054606,1
orb-core-hitz2kk,moving_averages,OK,3,3,0.3333333333333333,-0.32234387275001214,12.631950542239805,-13.42318344227824,16.745930430997586,-1.1860420254628934,2.0929365480778257,40.64367816091954,0.26666666666666666,0,-4.289778606969382,25,16.745930430997586,25,-13.42318344227824,29
pivot-pro-cpr-pdhpdl-ema-by-sani,moving_averages,OK,3,2,0.0,-6.397954095044202,3.015334411537871,-9.413288506582074,-3.382619683506331,-1.145012246372579,0.4854816196841514,12.5,0.09999999999999999,0,-9.413288506582074,6,0,0,-3.382619683506331,4
pocket-entry-l,moving_averages,OK,3,3,0.3333333333333333,-5.838263775794108,5.801217040740928,-13.568994933444992,0.40576225731411253,-2.456781351178401,2.849475009034818,45.25841631104789,0.26666666666666666,0,0.40576225731411253,37,-13.568994933444992,38,-4.351558651251442,40
pocket-entry-s,moving_averages,OK,3,1,0.0,-1.578994791719393,0,-1.578994791719393,-1.578994791719393,-1.2317489448233807,0,0.0,0.049999999999999996,0,-1.578994791719393,1,0,0,0,0
