script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades
dynamic-extreme-channels-reversals-luxalgo,trend_analysis,OK,3,1,0.3333333333333333,1.8896469245715561,0,1.8896469245715561,1.8896469245715561,0.19847367011063913,0,33.33333333333333,0.4261149012895244,0,-1.3834427811863135,0,37.83758840564176,0,1.8896469245715561,3
dynamic-trendlines-breakouts-identityka,trend_analysis,OK,3,2,0.3333333333333333,2.408469762643501,4.395128711580932,-1.986658948937431,6.803598474224433,0.3496794957360653,0.6804625284321613,50.0,0.30859338337184383,0,-1.986658948937431,1,0,0,6.803598474224433,1
ebp-fib,trend_analysis,OK,3,3,0.3333333333333333,-4.4362349573867155,10.396239187307893,-13.298672841668246,10.15449085861427,-0.8238831815870368,2.0377519236502617,33.33333333333333,0.26666666666666666,0,-10.16452288910617,3,10.15449085861427,3,-13.298672841668246,3
failed-2-evaluator-v22-failed-2-evaluator-continuation-engine,trend_analysis,OK,3,2,0.3333333333333333,-0.5935191878848491,8.53447860735871,-9.127997795243559,7.94095941947386,-0.7514077690475993,1.7202205912542419,41.0,0.21666666666666665,0,1.05051809227356,0,-9.127997795243559,25,7.94095941947386,4
fatih-pivot-box-v2-stable,trend_analysis,OK,3,2,0.0,-3.4203141914127118,1.1627767984115414,-4.583090989824253,-2.2575373930011704,-0.9187710429885966,0.29388648809090545,16.666666666666664,0.09999999999999999,0,-2.2575373930011704,1,0,0,-4.583090989824253,3
fibonacci-order-blocks-yigdeli,trend_analysis,OK,3,2,0.3333333333333333,0.16784515137465483,5.580103852869462,-5.412258701494808,5.747949004244117,-0.0052529838330738765,0.7959926465038136,100.0,0.2175058924235399,0,-5.412258701494808,1,-17.752902010871622,0,5.747949004244117,2
fractal-support-and-resistance-zones-engine,trend_analysis,OK,3,3,0.6666666666666666,6.669606704964342,7.990643234325896,-2.1419772905180725,17.20259704822497,0.9025794618969724,1.1886652036947474,57.77777777777777,0.41668136685815504,0,4.948200357186128,5,17.20259704822497,3,-2.1419772905180725,6
fvg-imbalance-map-flowforge,trend_analysis,OK,3,3,0.0,-11.310936595170867,5.087834830380447,-18.431339727607728,-6.854080516034461,-2.214253198462349,1.7798981014445636,39.036245547873456,0.15,0,-8.64738954187042,37,-18.431339727607728,15,-6.854080516034461,43
fvg-lux-sr-entry-filter,trend_analysis,OK,3,2,0.3333333333333333,-3.811326111580085,7.146353113590289,-10.957679225170374,3.3350270020102033,-0.7126353911363541,1.2735415565593935,50.0,0.21666666666666665,0,-10.957679225170374,1,0,0,3.3350270020102033,1
fvg-mapper-filter,trend_analysis,OK,3,1,0.0,-5.247166157997039,0,-5.247166157997039,-5.247166157997039,-0.6315922850093146,0,0.0,0.049999999999999996,0,-5.247166157997039,1,9.731730393235893,0,-7.568812483032657,0
gann-n-bar-swing-chart,trend_analysis,OK,3,3,0.3333333333333333,-4.756586629512317,10.965655474893154,-16.890517382995952,9.673643261958743,-1.1605709990931243,2.3107345097773195,37.43378052975576,0.26666666666666666,0,-7.052885767499742,19,9.673643261958743,15,-16.890517382995952,17
global-session-tracker,trend_analysis,OK,3,1,0.0,-1.0921663895546225,0,-1.0921663895546225,-1.0921663895546225,-0.41858589637412524,0,0.0,0.049999999999999996,0,-3.856409582586726,0,29.21737182746769,0,-1.0921663895546225,1
gold-priceaction-v1,trend_analysis,OK,3,3,0.3333333333333333,-0.8669329565566052,8.086444933828071,-8.159334742423074,10.408261621448677,-0.523677143072849,2.098521036601572,20.634920634920633,0.26666666666666666,0,-4.849725748695419,7,10.408261621448677,3,-8.159334742423074,6
grid-system-gann-diamond,trend_analysis,OK,3,3,0.0,-5.559189514886007,3.8882881725750535,-9.77034891378964,-0.39129373814076823,-1.2327933102330624,0.9097394290842377,8.928571428571429,0.15,0,-6.51592589272761,7,-0.39129373814076823,3,-9.77034891378964,8
gs-fibonacci-retracement-dynamic-anchor-buysell,trend_analysis,OK,3,1,0.3333333333333333,0.7528479877495702,0,0.7528479877495702,0.7528479877495702,0.14327521115127642,0,50.0,0.4204309066054145,0,0,0,0,0,0.7528479877495702,2
harmonic-resonance-detector-joat,trend_analysis,OK,3,1,0.0,-3.3966194889706385,0,-3.3966194889706385,-3.3966194889706385,-1.4922271415952066,0,0.0,0.049999999999999996,0,-1.346720583761955,0,0,0,-3.3966194889706385,1
hosoda-wave-targets-ualgo,trend_analysis,OK,3,1,0.0,-2.5462824478978727,0,-2.5462824478978727,-2.5462824478978727,-0.6406551755103432,0,47.05882352941176,0.049999999999999996,0,-2.5462824478978727,17,0,0,0,0
hour-pivots,trend_analysis,OK,3,3,0.0,-10.945467187925397,7.26299427106504,-21.20511096773301,-5.389721823819229,-2.4917610942500077,2.5451708798285635,25.910852713178297,0.15,0,-6.241568772223953,40,-21.20511096773301,50,-5.389721823819229,43
htf-candle-profile-ualgo,trend_analysis,OK,3,3,0.3333333333333333,-3.775541424783602,14.058107259431988,-18.54499790939376,15.134937809905736,-1.5608802988632873,3.0313272518263648,15.74074074074074,0.26666666666666666,0,-7.916564174862782,9,15.134937809905736,4,-18.54499790939376,10
htf-volume-spike-imbalance-projection-luxalgo,trend_analysis,OK,3,3,0.0,-3.533411362569764,1.4876489930387597,-5.187513665753955,-1.5804790148986065,-0.9657463188136471,0.4164281231850634,34.61538461538461,0.15,0,-1.5804790148986065,13,-3.832241407056732,13,-5.187513665753955,16
ict-mtf-poi-cisd-liquidity-trade-manager,trend_analysis,OK,3,3,0.0,-8.316117630780845,1.5212663884280813,-10.378772746967996,-6.7551982104086346,-1.491432773438925,0.5209104923193641,12.037037037037038,0.15,0,-6.7551982104086346,2,-7.814381934965903,9,-10.378772746967996,4
impulse-trend-tracker,trend_analysis,OK,3,3,0.3333333333333333,-2.589659269856842,5.29357486199851,-8.838507068511753,4.10503466425903,-0.3809665965587424,0.7194775954646435,48.27688651218063,0.26666666666666666,0,-3.0355054053178026,22,-8.838507068511753,9,4.10503466425903,17
inside-candle-positional-strategy,trend_analysis,OK,3,3,0.0,-5.699861150757535,4.685044639972825,-11.660128942247304,-0.2135606986751809,-1.294339928196336,0.9961907414562386,37.5,0.15,0,-11.660128942247304,8,-5.2258938113501205,6,-0.2135606986751809,6
internal-vs-external-liquidity-zones-alpha-extract,trend_analysis,OK,3,2,0.0,-5.0969637860463335,0.4197214135617031,-5.516685199608037,-4.67724237248463,-1.0168555048266215,0.21966739245235578,0.0,0.09999999999999999,0,-4.67724237248463,2,6.8836270824037635,0,-5.516685199608037,6
inverse-golden-pocket-mtf-zones,trend_analysis,OK,3,2,0.3333333333333333,-3.0601567794769795,4.19662526562887,-7.25678204510585,1.1364684861518908,-0.37898567838854935,0.5478814968573741,0.0,0.21666666666666665,0,-7.25678204510585,3,4.038953457623153,0,1.1364684861518908,1
inversion-fair-value-gaps-ifvg-chartprime,trend_analysis,OK,3,2,0.6666666666666666,8.776689280772882,2.662464629593095,6.114224651179786,11.439153910365976,0.9521376618900134,0.3344155833436947,66.66666666666666,0.543612883901274,0,6.114224651179786,3,11.439153910365976,3,-5.060785313545275,0
kama-sd-bands-rakoquant,trend_analysis,OK,3,2,0.0,-6.304997564244964,3.7381392101056767,-10.043136774350641,-2.5668583541392875,-0.9052010279781348,0.43754569490833334,0.0,0.09999999999999999,0,-10.043136774350641,1,14.387383237557922,0,-2.5668583541392875,1
key-pivot-collector-dataset-oriented,trend_analysis,OK,3,3,0.3333333333333333,0.06320918040898256,7.2518000717678675,-8.683152959264989,9.07414492385657,0.1793787311532611,1.7017557948858169,50.0,0.26698271256871153,0,-8.683152959264989,1,9.07414492385657,2,-0.20136442336463367,2
kty-auto-support-resistance,trend_analysis,OK,3,3,0.3333333333333333,-5.050280614457908,7.327145697047824,-15.404260704271206,0.4829654106961097,-1.6255847492885476,2.31453159487993,27.02020202020202,0.26666666666666666,0,0.4829654106961097,22,-15.404260704271206,33,-0.2295465497986297,16
linear-regression-projection-channel-congtrader,trend_analysis,OK,3,2,0.6666666666666666,6.429491943691021,4.846968925844841,1.5825230178461789,11.276460869535862,0.6964590039591996,0.4088252770494989,63.60294117647059,0.5132744737894137,0,11.276460869535862,8,7.907544839735929,0,1.5825230178461789,17
liquidities-pivot-levels,trend_analysis,OK,3,3,1.0,8.020293958612271,2.6735864173636252,4.790746780696922,11.3378932185889,1.8966404118437357,0.38759202650448404,77.5,0.6932034631669404,0,7.932241876550994,8,4.790746780696922,2,11.3378932185889,10
liquidity-precision-overlay,trend_analysis,OK,3,3,0.3333333333333333,-0.5337414986410146,6.03249537246024,-7.02206385579612,7.50758085821294,0.19943616362189406,2.1159244189148896,33.333333333333336,0.26666666666666666,0,-7.02206385579612,2,7.50758085821294,3,-2.086741498339863,1
liquidity-structure-mapper-joat,trend_analysis,OK,3,2,0.3333333333333333,4.303257660187082,6.016709598195259,-1.7134519380081765,10.319967258382341,0.3294518841936937,0.6056214548381806,73.07692307692308,0.3367775912580569,0,10.319967258382341,5,4.891106089466601,0,-1.7134519380081765,13
liquidity-trail-signals-boswaves,trend_analysis,OK,3,2,0.0,-6.504239260951719,5.5375722778327106,-12.04181153878443,-0.9666669831190083,-1.196483146287867,1.059397492855188,0.0,0.09999999999999999,0,-0.9666669831190083,2,0,0,-12.04181153878443,4
lumina-trend-channels-pineify,trend_analysis,OK,3,3,0.3333333333333333,-2.1072479052000612,7.259942182320434,-11.285995284256394,6.466230219399208,-0.03409013655127011,1.5244543614512196,55.55555555555555,0.26666666666666666,0,-11.285995284256394,3,6.466230219399208,1,-1.5019786507429962,3
machine-learning-psar-boswaves,trend_analysis,OK,3,2,0.0,-8.471070523376767,0.26722959714439654,-8.738300120521163,-8.20384092623237,-1.7247287042845731,0.14032978260086415,0.0,0.09999999999999999,0,-8.20384092623237,2,27.66449438188967,0,-8.738300120521163,2
market-regime-detector,trend_analysis,OK,3,3,0.6666666666666666,0.27911697893787607,3.9588034486926604,-5.269567596011155,3.6994172633931304,0.013243172688975088,1.6762584127735516,52.020202020202014,0.3847289182280227,0,3.6994172633931304,11,2.4075012694316538,6,-5.269567596011155,6
market-structure-zone-goldplusinfinity,trend_analysis,OK,3,3,1.0,8.792047262634833,2.834484106535229,5.044612519344955,11.898241757349068,2.0345911136585824,0.9112551005064603,67.17948717948718,0.5661464611865591,0,5.044612519344955,10,9.43328751121048,10,11.898241757349068,13
matrix-supply-demand-zones-matrix-trading-lab,trend_analysis,OK,3,2,0.6666666666666666,3.539690016851142,1.741841495037261,1.797848521813881,5.281531511888403,0.6323631365002274,0.1802769968678355,70.23809523809524,0.5559625342006301,0,5.281531511888403,21,0,0,1.797848521813881,6
mesa-adaptive-cycle-engine-markittick,trend_analysis,OK,3,3,0.3333333333333333,-0.20697271598634023,14.027371278071424,-12.384315701860483,19.443960970721395,-0.5571615435067621,2.270453407123953,42.22222222222222,0.26666666666666666,0,-12.384315701860483,9,19.443960970721395,5,-7.680563416819933,9
monotonicity-index-luxalgo,trend_analysis,OK,3,3,0.6666666666666666,2.645873014713846,5.035847136921386,-3.6352916324855613,8.693320072995615,0.6028094098949005,0.9909615088805624,52.77777777777777,0.3988223211867619,0,-3.6352916324855613,6,8.693320072995615,4,2.8795906036314847,6
mtf-fractal-model,trend_analysis,OK,3,3,0.0,-20.0827833987797,15.81423511800548,-42.44734603975737,-8.831205904686678,-3.315242387205391,3.179611168163633,39.7528854260546,0.15,0,-8.831205904686678,55,-42.44734603975737,53,-8.96979825189506,59
mtf-swing-point-trend-lines,trend_analysis,OK,3,1,0.3333333333333333,6.934936930036158,0,6.934936930036158,6.934936930036158,1.0092064099237916,0,58.06451612903226,0.45134135131684744,0,6.934936930036158,31,0,0,-2.9077896873348945,0
multi-coin-rsi-alert-system,trend_analysis,OK,3,1,0.3333333333333333,15.85575794021362,0,15.85575794021362,15.85575794021362,2.627697120147929,0,100.0,0.49594545636773474,0,-4.323347272789382,0,15.85575794021362,1,3.5622511060180697,0
multi-timeframe-volume-profile-tool-by-onlywicks,trend_analysis,OK,3,2,0.0,-4.828124472253388,2.047232340545059,-6.875356812798447,-2.7808921317083293,-0.6193651149459375,0.3194768445961857,50.0,0.09999999999999999,0,-2.7808921317083293,18,25.913464405142978,0,-6.875356812798447,48
natural-visibility-graph-ualgo,trend_analysis,OK,3,3,0.6666666666666666,-6.6586007855421725,13.426489603620153,-25.62627242486249,3.5845169655327336,-1.6257280251055704,2.7597572221234694,27.36892736892737,0.3833333333333333,0,2.065953102703235,7,-25.62627242486249,11,3.5845169655327336,9
navi-by-ravi-devraj-saxena-gold-rr-13,trend_analysis,OK,3,3,0.3333333333333333,-4.000149198964461,3.4930890354711166,-7.817574584071902,0.6238819070438913,-0.9979329445891622,1.0388627621515043,33.7037037037037,0.26666666666666666,0,-7.817574584071902,6,0.6238819070438913,5,-4.806754919865373,9
neural-ribbon,trend_analysis,OK,3,3,0.6666666666666666,0.8024416453832769,4.688607341022199,-5.039247498543962,6.440004671055867,0.2006568722260582,0.827166391901625,49.780701754385966,0.43055394358484345,0,1.006567763637926,14,6.440004671055867,8,-5.039247498543962,19
nexus-structure-detector-joat,trend_analysis,OK,3,2,0.3333333333333333,-2.429723798470099,4.778020052630055,-7.207743851100153,2.3482962541599552,-0.25464990509845187,1.0483071122155165,100.0,0.21666666666666665,0,-7.207743851100153,1,0,0,2.3482962541599552,1
nifty-market-pressure-dashboard-pro,trend_analysis,OK,3,3,0.0,-16.057464770537205,7.459515434718734,-26.509513749610548,-9.593474253397407,-3.221565956480949,2.4930583903725254,35.45846253471314,0.15,0,-9.593474253397407,58,-26.509513749610548,26,-12.069406308603662,71
parkinson-supertrend-charonquant,trend_analysis,OK,3,2,0.0,-5.644841780191172,5.03143703277639,-10.676278812967562,-0.613404747414781,-0.7679735761121592,0.6915028148135797,0.0,0.09999999999999999,0,-10.676278812967562,7,27.66449438188967,0,-0.613404747414781,3
phase-shift-mtf-ps-mtf-optimized-v2,trend_analysis,OK,3,3,0.3333333333333333,1.5621886612798555,10.010324890578614,-9.053691981558835,14.981060819125808,-0.18088881973789883,2.1303045675879786,33.333333333333336,0.2744776099730659,0,-1.2408028537274076,3,14.981060819125808,2,-9.053691981558835,6
premium-discount-zones-tradewsamet,trend_analysis,OK,3,1,0.3333333333333333,0.25495164908494916,0,0.25495164908494916,0.25495164908494916,0.036484853930549364,0,100.0,0.41794142491209135,0,0.25495164908494916,2,-13.741947922843917,0,7.7000864269513265,0
pressure-zone-analyzer-joat,trend_analysis,OK,3,3,0.6666666666666666,-1.1083306944625362,6.468862392457931,-9.830915024778689,5.641823737388026,-1.211242949740442,2.342187229369374,34.096520763187435,0.3833333333333333,0,5.641823737388026,22,-9.830915024778689,27,0.8640992040030542,20
price-accumulation-profile-ss,trend_analysis,OK,3,3,0.0,-11.299860798224856,12.976636183533968,-29.489782447409862,-0.09902895263237588,-2.5170266476500767,3.1643619002644314,40.22727272727273,0.15,0,-0.09902895263237588,40,-29.489782447409862,60,-4.310770994632331,44
price-displacement-model,trend_analysis,OK,3,3,0.0,-15.674827308917138,17.309228715338207,-40.13461786885081,-2.6064319377350915,-2.5715189885343643,3.0979119951042597,32.91005291005291,0.15,0,-4.283432120165511,30,-40.13461786885081,35,-2.6064319377350915,27
price-memory-heatmap-bullbyte,trend_analysis,OK,3,2,0.3333333333333333,0.0008500479731883281,0.640308546330547,-0.6394584983573587,0.6411585943037353,-0.7277738505563643,1.137068163893424,50.0,0.2166709169065326,0,0.6411585943037353,2,0,0,-0.6394584983573587,1
protected-swings-luxalgo,trend_analysis,OK,3,2,0.0,-6.179595256970482,0.08320632143194917,-6.262801578402431,-6.096388935538533,-0.904587377361071,0.17159533710291075,37.5,0.09999999999999999,0,-6.096388935538533,4,5.741224265439727,0,-6.262801578402431,1
pure-price-action-structures-jjart,trend_analysis,OK,3,3,0.3333333333333333,4.887883676512196,15.732378891112564,-6.762113970758757,27.12841735205616,0.45904441641347354,1.878113618502194,100.0,0.29110608504922764,0,-5.702652351760815,3,27.12841735205616,2,-6.762113970758757,1
range-finder-profile-ualgo,trend_analysis,OK,3,1,0.3333333333333333,4.658184798208371,0,4.658184798208371,4.658184798208371,0.6293309486498577,0,100.0,0.4399575906577085,0,4.658184798208371,1,-3.3211995502481586,0,2.3798552597045926,0
renko-flip-alert-traditional-only,trend_analysis,OK,3,3,0.0,-15.674827308917138,17.309228715338207,-40.13461786885081,-2.6064319377350915,-2.5715189885343643,3.0979119951042597,32.91005291005291,0.15,0,-4.283432120165511,30,-40.13461786885081,35,-2.6064319377350915,27
renko-moving-average,trend_analysis,OK,3,3,0.0,-6.642467118168672,2.9652742356440105,-10.649262856844697,-3.5674033166218435,-1.3165997091424646,0.6763592675376506,65.18518518518519,0.15,0,-3.5674033166218435,27,-5.7107351810394755,1,-10.649262856844697,45
renko-structure-trend,trend_analysis,OK,3,3,0.0,-10.791693002799713,2.102363071860479,-13.678531510886401,-8.732223182605491,-1.1668976811539564,0.09359188049229895,37.851662404092075,0.15,0,-8.732223182605491,23,-13.678531510886401,17,-9.964324314907252,23
reversal-entry-zones,trend_analysis,OK,3,2,0.3333333333333333,0.3132244622444049,1.9449069947442696,-1.6316825324998647,2.2581314569886746,0.04098315311220718,0.30109258431533314,20.588235294117645,0.3929596428990554,0,2.2581314569886746,2,0,0,-1.6316825324998647,17
rolling-trendline-luxalgo,trend_analysis,OK,3,3,0.3333333333333333,-13.795456355404477,14.781867097795677,-34.114644620741466,0.6189390092471585,-2.1262807729059108,2.3531031736653056,38.651231462527996,0.26666666666666666,0,0.6189390092471585,41,-34.114644620741466,111,-7.890663454719121,57
rsi-range-shift,trend_analysis,OK,3,3,0.3333333333333333,-5.180245152964296,8.565036947758088,-17.222313242436766,1.9727049536216945,-1.3255246023972194,2.019780463395188,31.11111111111111,0.26666666666666666,0,-0.29112717007781613,9,-17.222313242436766,4,1.9727049536216945,10
session-fvg-untapped,trend_analysis,OK,3,3,1.0,5.482989290067131,4.706660525066307,0.7217131737187447,11.891861111970037,0.6791460134733636,0.6277193271904697,39.50617283950617,0.6204851146527182,0,0.7217131737187447,27,11.891861111970037,6,3.8353935845126106,22
siege-structure-engine-multi-tf-dafe,trend_analysis,OK,3,1,0.3333333333333333,1.0055780799156637,0,1.0055780799156637,1.0055780799156637,0.24990014522213289,0,100.0,0.4216945570662449,0,0,0,0,0,1.0055780799156637,1
signal-goat-hh-hl-lh-ll-extension-lines,trend_analysis,OK,3,2,0.3333333333333333,-0.018967525142623565,5.865824109981506,-5.884791635124129,5.846856584838882,-0.19637566643250876,0.7971100847836776,48.958333333333336,0.21666666666666665,0,5.846856584838882,48,8.091415205932192,0,-5.884791635124129,58
simple-profit-monk-trading,trend_analysis,OK,3,2,0.0,-3.552663541320646,0.8047249536849341,-4.35738849500558,-2.7479385876357116,-0.9371762548859621,0.16626608214703786,0.0,0.09999999999999999,0,-2.7479385876357116,1,0,0,-4.35738849500558,1
smart-money-auto-order-blocks-identityka,trend_analysis,OK,3,3,1.0,12.837071497203135,5.842104840740316,5.173122674949263,19.34172243060269,2.3577051217863407,0.5215250136719081,86.66666666666667,0.6838041040680386,0,19.34172243060269,3,5.173122674949263,1,13.996369386057456,5
smart-money-concept-ultimate,trend_analysis,OK,3,3,0.3333333333333333,3.0049771851275637,18.39359583819351,-13.238975338457967,28.72203959609388,-0.16826119852173838,2.5046014900048106,37.96296296296296,0.2816915525923045,0,-13.238975338457967,9,28.72203959609388,4,-6.468132702253221,6
smart-money-engine-willyalgotrader,trend_analysis,OK,3,2,0.0,-4.545917257551141,0.6787230174093639,-5.224640274960504,-3.8671942401417763,-0.7530955119503434,0.031761685901120496,0.0,0.09999999999999999,0,-5.224640274960504,1,15.94463099638783,0,-3.8671942401417763,1
smart-reversal-entry,trend_analysis,OK,3,2,0.3333333333333333,0.7853452983880924,3.2605722051545234,-2.475226906766431,4.045917503542616,0.15415316440601,1.6800818005001905,50.0,0.2205933931586071,0,4.045917503542616,1,0,0,-2.475226906766431,1
smash-reversalmastersinmarkets,trend_analysis,OK,3,3,0.3333333333333333,3.1334044128172547,13.727215087990006,-6.706724431914422,22.546003097596287,-0.20031296701843512,1.1378536556359682,57.93650793650793,0.28233368873075293,0,-6.439065427230103,6,22.546003097596287,7,-6.706724431914422,4
smc-core-lite-signals,trend_analysis,OK,3,3,0.0,-8.729343558156266,3.2210517033551054,-12.474108084538065,-4.610783409090204,-2.1882268771924562,1.2827900217111488,30.29100529100529,0.15,0,-4.610783409090204,36,-9.103139180840532,20,-12.474108084538065,14
smc-market-structure-mtf-levels-by-capitan-trading,trend_analysis,OK,3,2,0.0,-6.842705877465239,1.1216723046255503,-7.9643781820907895,-5.721033572839689,-2.828975370022715,0.1601786059525252,0.0,0.09999999999999999,0,-7.9643781820907895,1,0,0,-5.721033572839689,1
smoothed-heiken-ashi-candles-mtf,trend_analysis,OK,3,3,0.3333333333333333,-1.3048662601453351,10.792541773843416,-9.894968575208187,13.916119345880492,-0.1508090416717435,1.3986359095159846,41.46023468057366,0.26666666666666666,0,-7.9357495511083105,39,13.916119345880492,3,-9.894968575208187,59
structural-flow-decoder-joat,trend_analysis,OK,3,3,0.0,-1.091912718310467,1.1094548706897975,-2.6418202677632214,-0.10559407834392913,-0.4209616646508214,0.4802049367285034,0.0,0.15,0,-2.6418202677632214,2,-0.10559407834392913,1,-0.5283238088242506,2
structural-svm-ranker-luxalgo,trend_analysis,OK,3,2,0.6666666666666666,2.523152058956679,1.196065465230975,1.3270865937257041,3.719217524187654,0.2928482186250152,0.0845418463785595,50.0,0.5748136320334768,0,3.719217524187654,2,11.246138591427677,0,1.3270865937257041,2
structure-break-liquidity-sweep,trend_analysis,OK,3,2,0.0,-4.248605589299172,3.8340652207377284,-8.0826708100369,-0.4145403685614437,-0.5543680860907781,0.4875164683394731,50.0,0.09999999999999999,0,-8.0826708100369,1,-5.171916532856049,0,-0.4145403685614437,1
supertrend-recovery-luxalgo,trend_analysis,OK,3,3,0.0,-12.536284162003923,6.717160799795845,-21.758199532592,-5.951097136244469,-2.5691178307018743,1.1979682397935396,45.35223421287922,0.15,0,-9.899555817175306,68,-5.951097136244469,41,-21.758199532592,92
supply-demand-signal-indicator-afx-syndicate,trend_analysis,OK,3,2,0.6666666666666666,5.881360428386644,0.20085179428772193,5.680508634098922,6.082212222674366,0.9720378521583545,0.22006572047120943,50.0,0.5577237053574642,0,6.082212222674366,1,0,0,5.680508634098922,1
support-resistance-fibonacci-retracement,trend_analysis,OK,3,3,0.3333333333333333,-4.160180162710458,3.2547946230783236,-7.319528506548449,0.3185318822528789,-0.6686932821041541,0.5891843173012637,61.11111111111111,0.26666666666666666,0,-7.319528506548449,2,0.3185318822528789,1,-5.4795438638358025,3
support-resistance-zones-strength-classifier-luxalgo,trend_analysis,OK,3,2,0.6666666666666666,4.862719208429946,3.503397826156143,1.3593213822738035,8.36611703458609,0.6245455638432139,0.46792112480892695,43.30357142857143,0.4906666481732513,0,1.3593213822738035,16,0,0,8.36611703458609,14
swingzag-live,trend_analysis,OK,3,3,0.3333333333333333,-1.8448582280338648,9.312582093624567,-8.935669054795435,11.31182073467721,-0.5721765317712849,1.4860884332872604,39.523809523809526,0.26666666666666666,0,-7.91072636398337,15,11.31182073467721,14,-8.935669054795435,14
the-silver-boss-v10,trend_analysis,OK,3,2,0.6666666666666666,3.726080950403142,2.1403260623950695,1.5857548880080723,5.866407012798212,0.4665471025895087,0.24454676389916838,16.666666666666664,0.540827047110557,0,5.866407012798212,2,0,0,1.5857548880080723,3
tikole-rsi,trend_analysis,OK,3,1,0.3333333333333333,9.54622775991897,0,9.54622775991897,9.54622775991897,1.5177378438597355,0,100.0,0.46439780546626147,0,9.54622775991897,1,0,0,2.9977368222656224,0
timeframe-clock-21-pro-plan-and-under,trend_analysis,OK,3,3,0.0,-25.89015219039563,10.85742896137652,-40.783867123301334,-15.209320837218796,-4.282703199803097,2.3069228233331414,37.39130434782609,0.15,0,-15.209320837218796,115,-40.783867123301334,115,-21.677268610666754,115
timeframe-clock-21,trend_analysis,OK,3,3,0.3333333333333333,4.230648282676742,12.958637481252039,-5.470455143069295,22.546186898551156,0.5270711475508021,1.615461423746379,50.0,0.28781990808005037,0,-4.3837869074516345,2,22.546186898551156,2,-5.470455143069295,2
timeframe-clock,trend_analysis,OK,3,3,0.0,-20.14869529986873,15.348044265516444,-41.82161150085257,-8.284024345329803,-3.2594902161104593,3.0213986007507336,38.106204161841596,0.15,0,-8.284024345329803,56,-41.82161150085257,46,-10.340450053423817,59
tpo-single-prints-npoc,trend_analysis,OK,3,3,0.3333333333333333,-3.5006854800404787,5.6198506632241045,-7.516324516302281,4.446836434949073,-0.37815092050481364,0.7502327716624546,44.020562770562776,0.26666666666666666,0,-7.516324516302281,32,4.446836434949073,7,-7.432568358768228,33
trading-levels-poc-daily-hl-psychological-levels,trend_analysis,OK,3,3,0.0,-12.956509227779213,12.149449250521046,-29.9964165051117,-2.527407710761705,-1.7928651215159024,1.8146272249611342,33.35278720996038,0.15,0,-2.527407710761705,31,-29.9964165051117,32,-6.345703467464235,38
trend-break-structure-range-filter,trend_analysis,OK,3,3,0.6666666666666666,1.2677575492755468,1.9796581301130602,-0.39240675653913054,4.050135869893682,0.3650444708936436,0.5484374199152907,38.888888888888886,0.5025627661008883,0,0.14554353447208995,3,4.050135869893682,2,-0.39240675653913054,3
trend-filter-value-area-lines-maxmaserati-30,trend_analysis,OK,3,2,0.0,-5.701758567031458,2.9147724867914078,-8.616531053822866,-2.786986080240051,-1.0327860337743398,0.6363397562505393,25.0,0.09999999999999999,0,-2.786986080240051,2,24.109112626518517,0,-8.616531053822866,2
trend-forge,trend_analysis,OK,3,2,0.0,-5.8347110024681825,0.7206508367073621,-6.555361839175545,-5.1140601657608205,-2.2949574501074728,1.1660389206950046,0.0,0.09999999999999999,0,0,0,-6.555361839175545,1,-5.1140601657608205,3
trend-line-odnac,trend_analysis,OK,3,2,0.3333333333333333,8.383274702427967,8.852268230470363,-0.46899352804239614,17.23554293289833,0.7881830512940828,0.86113741948736,50.0,0.29329868530696646,0,17.23554293289833,2,12.327381267233868,0,-0.46899352804239614,1
trend-o-meter,trend_analysis,OK,3,2,0.0,-6.2218895096089915,4.57694355806207,-10.798833067671062,-1.644945951546921,-1.552665433589024,1.3120970685724638,25.0,0.09999999999999999,0,-1.644945951546921,2,29.21737182746769,0,-10.798833067671062,5
trend-pro-master-suite,trend_analysis,OK,3,2,0.3333333333333333,-2.0212750551035135,6.580041539615383,-8.601316594718897,4.55876648451187,-0.4741545192183343,2.596800251720415,50.0,0.21666666666666665,0,-8.601316594718897,1,4.55876648451187,1,1.815870924316405,0
trend-signals-scalper-pro-by-kd,trend_analysis,OK,3,3,0.0,-20.146179551245126,5.440540746909425,-25.382164369173744,-12.64581347079802,-3.5432200525505926,0.6547051724176488,34.8711605854463,0.15,0,-25.382164369173744,49,-12.64581347079802,45,-22.410560813763617,55
turtle-trading-strategy-indicator,trend_analysis,OK,3,2,0.0,-2.698385869421465,0.5431953466087798,-3.241581216030245,-2.1551905228126853,-0.46151706330375997,0.12252130334322223,0.0,0.09999999999999999,0,-2.1551905228126853,3,11.246138591427677,0,-3.241581216030245,3
turtle-trading,trend_analysis,OK,3,2,0.0,-5.4039209880765995,0.39293475454942417,-5.796855742626024,-5.010986233527175,-1.6932835853028556,0.4240262370766432,25.0,0.09999999999999999,0,-5.796855742626024,2,11.246138591427677,0,-5.010986233527175,2
